08:35:45 macro number 1971 / 3982, complete paths 0, partial paths 1417000 (to-do list 33 / 341)
08:36:14 macro number 1971 / 3982, complete paths 0, partial paths 1418000 (to-do list 18 / 341)
08:36:42 macro number 1971 / 3982, complete paths 0, partial paths 1419000 (to-do list 13 / 341)
08:37:11 macro number 1971 / 3982, complete paths 0, partial paths 1420000 (to-do list 7 / 341)
08:37:39 macro number 1971 / 3982, complete paths 0, partial paths 1421000 (to-do list 22 / 341)
08:38:07 macro number 1971 / 3982, complete paths 0, partial paths 1422000 (to-do list 35 / 341)
08:38:37 macro number 1971 / 3982, complete paths 0, partial paths 1423000 (to-do list 23 / 341)
08:39:08 macro number 1971 / 3982, complete paths 0, partial paths 1424000 (to-do list 36 / 341)
08:39:37 macro number 1971 / 3982, complete paths 0, partial paths 1425000 (to-do list 12 / 341)
08:40:05 macro number 1971 / 3982, complete paths 0, partial paths 1426000 (to-do list 25 / 341)
08:40:35 macro number 1971 / 3982, complete paths 0, partial paths 1427000 (to-do list 11 / 341)
08:41:04 macro number 1971 / 3982, complete paths 0, partial paths 1428000 (to-do list 24 / 341)
08:41:35 macro number 1971 / 3982, complete paths 0, partial paths 1429000 (to-do list 11 / 341)
08:42:08 macro number 1971 / 3982, complete paths 0, partial paths 1430000 (to-do list 16 / 341)
08:42:38 macro number 1971 / 3982, complete paths 0, partial paths 1431000 (to-do list 30 / 341)
08:43:08 macro number 1971 / 3982, complete paths 0, partial paths 1432000 (to-do list 17 / 341)
08:43:40 macro number 1971 / 3982, complete paths 0, partial paths 1433000 (to-do list 30 / 341)
08:44:09 macro number 1971 / 3982, complete paths 0, partial paths 1434000 (to-do list 10 / 341)
08:44:37 macro number 1971 / 3982, complete paths 0, partial paths 1435000 (to-do list 23 / 341)
08:45:06 macro number 1971 / 3982, complete paths 0, partial paths 1436000 (to-do list 36 / 341)
08:45:34 macro number 1971 / 3982, complete paths 0, partial paths 1437000 (to-do list 20 / 341)
08:46:02 macro number 1971 / 3982, complete paths 0, partial paths 1438000 (to-do list 33 / 341)
08:46:31 macro number 1971 / 3982, complete paths 0, partial paths 1439000 (to-do list 18 / 341)
08:47:00 macro number 1971 / 3982, complete paths 0, partial paths 1440000 (to-do list 13 / 341)
08:47:29 macro number 1971 / 3982, complete paths 0, partial paths 1441000 (to-do list 6 / 341)
08:47:57 macro number 1971 / 3982, complete paths 0, partial paths 1442000 (to-do list 22 / 341)
08:48:25 macro number 1971 / 3982, complete paths 0, partial paths 1443000 (to-do list 35 / 341)
08:48:54 macro number 1971 / 3982, complete paths 0, partial paths 1444000 (to-do list 23 / 341)
08:49:22 macro number 1971 / 3982, complete paths 0, partial paths 1445000 (to-do list 36 / 341)
08:49:51 macro number 1971 / 3982, complete paths 0, partial paths 1446000 (to-do list 14 / 341)
08:50:19 macro number 1971 / 3982, complete paths 0, partial paths 1447000 (to-do list 27 / 341)
08:50:48 macro number 1971 / 3982, complete paths 0, partial paths 1448000 (to-do list 11 / 341)
08:51:17 macro number 1971 / 3982, complete paths 0, partial paths 1449000 (to-do list 24 / 341)
08:51:45 macro number 1971 / 3982, complete paths 0, partial paths 1450000 (to-do list 8 / 341)
08:52:14 macro number 1971 / 3982, complete paths 0, partial paths 1451000 (to-do list 11 / 341)
08:52:42 macro number 1972 / 3982, complete paths 0, partial paths 1452000 (to-do list 33 / 341)
08:53:10 macro number 1972 / 3982, complete paths 0, partial paths 1453000 (to-do list 21 / 341)
08:53:38 macro number 1972 / 3982, complete paths 0, partial paths 1454000 (to-do list 34 / 341)
08:54:07 macro number 1972 / 3982, complete paths 0, partial paths 1455000 (to-do list 12 / 341)
08:54:36 macro number 1972 / 3982, complete paths 0, partial paths 1456000 (to-do list 25 / 341)
08:55:05 macro number 1972 / 3982, complete paths 0, partial paths 1457000 (to-do list 38 / 341)
08:55:34 macro number 1972 / 3982, complete paths 0, partial paths 1458000 (to-do list 22 / 341)
08:56:02 macro number 1972 / 3982, complete paths 0, partial paths 1459000 (to-do list 35 / 341)
08:56:31 macro number 1972 / 3982, complete paths 0, partial paths 1460000 (to-do list 19 / 341)
08:57:00 macro number 1972 / 3982, complete paths 0, partial paths 1461000 (to-do list 12 / 341)
08:57:28 macro number 1972 / 3982, complete paths 0, partial paths 1462000 (to-do list 7 / 341)
08:57:56 macro number 1972 / 3982, complete paths 0, partial paths 1463000 (to-do list 27 / 341)
08:58:24 macro number 1972 / 3982, complete paths 0, partial paths 1464000 (to-do list 40 / 341)
08:58:53 macro number 1972 / 3982, complete paths 0, partial paths 1465000 (to-do list 21 / 341)
08:59:21 macro number 1972 / 3982, complete paths 0, partial paths 1466000 (to-do list 34 / 341)
08:59:51 macro number 1972 / 3982, complete paths 0, partial paths 1467000 (to-do list 14 / 341)
09:00:19 macro number 1972 / 3982, complete paths 0, partial paths 1468000 (to-do list 27 / 341)
09:00:48 macro number 1972 / 3982, complete paths 0, partial paths 1469000 (to-do list 11 / 341)
09:01:17 macro number 1972 / 3982, complete paths 0, partial paths 1470000 (to-do list 24 / 341)
09:01:46 macro number 1972 / 3982, complete paths 0, partial paths 1471000 (to-do list 9 / 341)
09:02:15 macro number 1972 / 3982, complete paths 0, partial paths 1472000 (to-do list 16 / 341)
09:02:43 macro number 1972 / 3982, complete paths 0, partial paths 1473000 (to-do list 38 / 341)
09:03:12 macro number 1972 / 3982, complete paths 0, partial paths 1474000 (to-do list 19 / 341)
09:03:40 macro number 1972 / 3982, complete paths 0, partial paths 1475000 (to-do list 32 / 341)
09:04:09 macro number 1972 / 3982, complete paths 0, partial paths 1476000 (to-do list 12 / 341)
09:04:38 macro number 1972 / 3982, complete paths 0, partial paths 1477000 (to-do list 25 / 341)
09:05:06 macro number 1972 / 3982, complete paths 0, partial paths 1478000 (to-do list 38 / 341)
09:05:35 macro number 1972 / 3982, complete paths 0, partial paths 1479000 (to-do list 22 / 341)
09:06:03 macro number 1972 / 3982, complete paths 0, partial paths 1480000 (to-do list 35 / 341)
09:06:32 macro number 1972 / 3982, complete paths 0, partial paths 1481000 (to-do list 20 / 341)
09:07:01 macro number 1972 / 3982, complete paths 0, partial paths 1482000 (to-do list 15 / 341)
09:07:30 macro number 1972 / 3982, complete paths 0, partial paths 1483000 (to-do list 6 / 341)
09:07:57 macro number 1972 / 3982, complete paths 0, partial paths 1484000 (to-do list 24 / 341)
09:08:26 macro number 1972 / 3982, complete paths 0, partial paths 1485000 (to-do list 37 / 341)
09:08:54 macro number 1972 / 3982, complete paths 0, partial paths 1486000 (to-do list 25 / 341)
09:09:23 macro number 1972 / 3982, complete paths 0, partial paths 1487000 (to-do list 38 / 341)
09:09:52 macro number 1972 / 3982, complete paths 0, partial paths 1488000 (to-do list 14 / 341)
09:10:20 macro number 1972 / 3982, complete paths 0, partial paths 1489000 (to-do list 27 / 341)
09:10:49 macro number 1972 / 3982, complete paths 0, partial paths 1490000 (to-do list 13 / 341)
09:11:17 macro number 1972 / 3982, complete paths 0, partial paths 1491000 (to-do list 26 / 341)
09:11:46 macro number 1972 / 3982, complete paths 0, partial paths 1492000 (to-do list 8 / 341)
09:12:14 macro number 1972 / 3982, complete paths 0, partial paths 1493000 (to-do list 18 / 341)
09:12:42 macro number 1972 / 3982, complete paths 0, partial paths 1494000 (to-do list 32 / 341)
09:13:10 macro number 1972 / 3982, complete paths 0, partial paths 1495000 (to-do list 19 / 341)
09:13:39 macro number 1972 / 3982, complete paths 0, partial paths 1496000 (to-do list 32 / 341)
09:14:09 macro number 1972 / 3982, complete paths 0, partial paths 1497000 (to-do list 12 / 341)
09:14:38 macro number 1972 / 3982, complete paths 0, partial paths 1498000 (to-do list 25 / 341)
09:15:06 macro number 1972 / 3982, complete paths 0, partial paths 1499000 (to-do list 38 / 341)
09:15:36 macro number 1972 / 3982, complete paths 0, partial paths 1500000 (to-do list 22 / 341)
09:16:05 macro number 1972 / 3982, complete paths 0, partial paths 1501000 (to-do list 35 / 341)
09:16:35 macro number 1972 / 3982, complete paths 0, partial paths 1502000 (to-do list 20 / 341)
09:17:04 macro number 1972 / 3982, complete paths 0, partial paths 1503000 (to-do list 15 / 341)
09:17:33 macro number 1972 / 3982, complete paths 0, partial paths 1504000 (to-do list 8 / 341)
09:18:02 macro number 1972 / 3982, complete paths 0, partial paths 1505000 (to-do list 24 / 341)
09:18:30 macro number 1972 / 3982, complete paths 0, partial paths 1506000 (to-do list 37 / 341)
09:18:59 macro number 1972 / 3982, complete paths 0, partial paths 1507000 (to-do list 25 / 341)
09:19:28 macro number 1972 / 3982, complete paths 0, partial paths 1508000 (to-do list 38 / 341)
09:19:57 macro number 1972 / 3982, complete paths 0, partial paths 1509000 (to-do list 16 / 341)
09:20:26 macro number 1972 / 3982, complete paths 0, partial paths 1510000 (to-do list 29 / 341)
09:20:55 macro number 1972 / 3982, complete paths 0, partial paths 1511000 (to-do list 13 / 341)
09:21:24 macro number 1972 / 3982, complete paths 0, partial paths 1512000 (to-do list 26 / 341)
09:21:53 macro number 1972 / 3982, complete paths 0, partial paths 1513000 (to-do list 10 / 341)
09:22:22 macro number 1972 / 3982, complete paths 0, partial paths 1514000 (to-do list 13 / 341)
09:22:50 macro number 1972 / 3982, complete paths 0, partial paths 1515000 (to-do list 32 / 341)
09:23:20 macro number 1972 / 3982, complete paths 0, partial paths 1516000 (to-do list 19 / 341)
09:23:49 macro number 1972 / 3982, complete paths 0, partial paths 1517000 (to-do list 32 / 341)
09:24:19 macro number 1972 / 3982, complete paths 0, partial paths 1518000 (to-do list 15 / 341)
09:24:48 macro number 1972 / 3982, complete paths 0, partial paths 1519000 (to-do list 28 / 341)
09:25:17 macro number 1972 / 3982, complete paths 0, partial paths 1520000 (to-do list 25 / 341)
09:25:47 macro number 1972 / 3982, complete paths 0, partial paths 1521000 (to-do list 22 / 341)
09:26:16 macro number 1972 / 3982, complete paths 0, partial paths 1522000 (to-do list 35 / 341)
09:26:46 macro number 1972 / 3982, complete paths 0, partial paths 1523000 (to-do list 16 / 341)
09:27:15 macro number 1972 / 3982, complete paths 0, partial paths 1524000 (to-do list 15 / 341)
09:27:45 macro number 1972 / 3982, complete paths 0, partial paths 1525000 (to-do list 8 / 341)
09:28:14 macro number 1972 / 3982, complete paths 0, partial paths 1526000 (to-do list 24 / 341)
09:28:43 macro number 1972 / 3982, complete paths 0, partial paths 1527000 (to-do list 37 / 341)
09:29:14 macro number 1972 / 3982, complete paths 0, partial paths 1528000 (to-do list 21 / 341)
09:29:43 macro number 1972 / 3982, complete paths 0, partial paths 1529000 (to-do list 34 / 341)
09:30:13 macro number 1972 / 3982, complete paths 0, partial paths 1530000 (to-do list 16 / 341)
09:30:42 macro number 1972 / 3982, complete paths 0, partial paths 1531000 (to-do list 29 / 341)
09:31:13 macro number 1972 / 3982, complete paths 0, partial paths 1532000 (to-do list 8 / 341)
09:31:42 macro number 1972 / 3982, complete paths 0, partial paths 1533000 (to-do list 21 / 341)
09:32:11 macro number 1972 / 3982, complete paths 0, partial paths 1534000 (to-do list 10 / 341)
09:32:43 macro number 1972 / 3982, complete paths 0, partial paths 1535000 (to-do list 13 / 341)
09:33:18 macro number 1973 / 3982, complete paths 0, partial paths 1536000 (to-do list 6 / 341)
09:34:07 macro number 1996 / 3982, complete paths 0, partial paths 1537000 (to-do list 18 / 341)
09:35:06 macro number 1996 / 3982, complete paths 0, partial paths 1538000 (to-do list 8 / 341)
09:35:36 macro number 1996 / 3982, complete paths 0, partial paths 1539000 (to-do list 29 / 341)
09:36:06 macro number 1997 / 3982, complete paths 0, partial paths 1540000 (to-do list 18 / 341)
09:36:35 macro number 1997 / 3982, complete paths 0, partial paths 1541000 (to-do list 8 / 341)
09:37:03 macro number 1997 / 3982, complete paths 0, partial paths 1542000 (to-do list 27 / 341)
09:37:33 macro number 1998 / 3982, complete paths 0, partial paths 1543000 (to-do list 19 / 341)
09:38:02 macro number 1998 / 3982, complete paths 0, partial paths 1544000 (to-do list 8 / 341)
09:38:30 macro number 1998 / 3982, complete paths 0, partial paths 1545000 (to-do list 27 / 341)
09:39:00 macro number 1999 / 3982, complete paths 0, partial paths 1546000 (to-do list 17 / 341)
09:39:29 macro number 1999 / 3982, complete paths 0, partial paths 1547000 (to-do list 9 / 341)
09:39:58 macro number 1999 / 3982, complete paths 0, partial paths 1548000 (to-do list 26 / 341)
09:40:28 macro number 2000 / 3982, complete paths 0, partial paths 1549000 (to-do list 15 / 341)
09:40:58 macro number 2000 / 3982, complete paths 0, partial paths 1550000 (to-do list 5 / 341)
09:41:27 macro number 2000 / 3982, complete paths 0, partial paths 1551000 (to-do list 26 / 341)
09:41:55 macro number 2001 / 3982, complete paths 0, partial paths 1552000 (to-do list 31 / 341)
09:42:24 macro number 2002 / 3982, complete paths 0, partial paths 1553000 (to-do list 31 / 341)
09:42:54 macro number 2002 / 3982, complete paths 0, partial paths 1554000 (to-do list 19 / 341)
09:43:23 macro number 2002 / 3982, complete paths 0, partial paths 1555000 (to-do list 8 / 341)
09:43:52 macro number 2002 / 3982, complete paths 0, partial paths 1556000 (to-do list 24 / 341)
09:44:21 macro number 2002 / 3982, complete paths 0, partial paths 1557000 (to-do list 16 / 341)
09:44:49 macro number 2002 / 3982, complete paths 0, partial paths 1558000 (to-do list 35 / 341)
09:45:19 macro number 2002 / 3982, complete paths 0, partial paths 1559000 (to-do list 20 / 341)
09:45:48 macro number 2002 / 3982, complete paths 0, partial paths 1560000 (to-do list 4 / 341)
09:46:16 macro number 2002 / 3982, complete paths 0, partial paths 1561000 (to-do list 24 / 341)
09:46:54 macro number 2002 / 3982, complete paths 0, partial paths 1562000 (to-do list 15 / 341)
09:47:29 macro number 2003 / 3982, complete paths 0, partial paths 1563000 (to-do list 31 / 341)
09:48:04 macro number 2003 / 3982, complete paths 0, partial paths 1564000 (to-do list 9 / 341)
09:48:39 macro number 2003 / 3982, complete paths 0, partial paths 1565000 (to-do list 23 / 341)
09:49:13 macro number 2003 / 3982, complete paths 0, partial paths 1566000 (to-do list 31 / 341)
09:49:49 macro number 2003 / 3982, complete paths 0, partial paths 1567000 (to-do list 12 / 341)
09:50:24 macro number 2003 / 3982, complete paths 0, partial paths 1568000 (to-do list 20 / 341)
09:50:58 macro number 2004 / 3982, complete paths 0, partial paths 1569000 (to-do list 33 / 341)
09:51:33 macro number 2004 / 3982, complete paths 0, partial paths 1570000 (to-do list 19 / 341)
09:52:07 macro number 2004 / 3982, complete paths 0, partial paths 1571000 (to-do list 32 / 341)
09:52:42 macro number 2004 / 3982, complete paths 0, partial paths 1572000 (to-do list 11 / 341)
09:53:16 macro number 2004 / 3982, complete paths 0, partial paths 1573000 (to-do list 26 / 341)
09:53:51 macro number 2004 / 3982, complete paths 0, partial paths 1574000 (to-do list 12 / 341)
09:54:25 macro number 2004 / 3982, complete paths 0, partial paths 1575000 (to-do list 26 / 341)
09:55:01 macro number 2004 / 3982, complete paths 0, partial paths 1576000 (to-do list 4 / 341)
09:55:35 macro number 2005 / 3982, complete paths 0, partial paths 1577000 (to-do list 19 / 341)
09:56:09 macro number 2005 / 3982, complete paths 0, partial paths 1578000 (to-do list 36 / 341)
09:56:44 macro number 2005 / 3982, complete paths 0, partial paths 1579000 (to-do list 18 / 341)
09:57:17 macro number 2005 / 3982, complete paths 0, partial paths 1580000 (to-do list 30 / 341)
09:57:53 macro number 2005 / 3982, complete paths 0, partial paths 1581000 (to-do list 12 / 341)
09:58:27 macro number 2005 / 3982, complete paths 0, partial paths 1582000 (to-do list 24 / 341)
09:59:02 macro number 2005 / 3982, complete paths 0, partial paths 1583000 (to-do list 12 / 341)
09:59:36 macro number 2006 / 3982, complete paths 0, partial paths 1584000 (to-do list 23 / 341)
10:00:11 macro number 2006 / 3982, complete paths 0, partial paths 1585000 (to-do list 5 / 341)
10:00:46 macro number 2006 / 3982, complete paths 0, partial paths 1586000 (to-do list 22 / 341)
10:01:20 macro number 2006 / 3982, complete paths 0, partial paths 1587000 (to-do list 34 / 341)
10:01:55 macro number 2006 / 3982, complete paths 0, partial paths 1588000 (to-do list 16 / 341)
10:02:29 macro number 2006 / 3982, complete paths 0, partial paths 1589000 (to-do list 28 / 341)
10:03:04 macro number 2006 / 3982, complete paths 0, partial paths 1590000 (to-do list 10 / 341)
10:03:39 macro number 2007 / 3982, complete paths 0, partial paths 1591000 (to-do list 27 / 341)
10:04:14 macro number 2007 / 3982, complete paths 0, partial paths 1592000 (to-do list 9 / 341)
10:04:49 macro number 2007 / 3982, complete paths 0, partial paths 1593000 (to-do list 22 / 341)
10:05:24 macro number 2007 / 3982, complete paths 0, partial paths 1594000 (to-do list 8 / 341)
10:05:58 macro number 2007 / 3982, complete paths 0, partial paths 1595000 (to-do list 20 / 341)
10:06:32 macro number 2007 / 3982, complete paths 0, partial paths 1596000 (to-do list 35 / 341)
10:07:08 macro number 2007 / 3982, complete paths 0, partial paths 1597000 (to-do list 14 / 341)
10:07:42 macro number 2008 / 3982, complete paths 0, partial paths 1598000 (to-do list 27 / 341)
10:08:17 macro number 2008 / 3982, complete paths 0, partial paths 1599000 (to-do list 13 / 341)
10:08:51 macro number 2008 / 3982, complete paths 0, partial paths 1600000 (to-do list 30 / 341)
10:09:27 macro number 2008 / 3982, complete paths 0, partial paths 1601000 (to-do list 8 / 341)
10:10:01 macro number 2008 / 3982, complete paths 0, partial paths 1602000 (to-do list 20 / 341)
10:10:36 macro number 2008 / 3982, complete paths 0, partial paths 1603000 (to-do list 6 / 341)
10:11:11 macro number 2008 / 3982, complete paths 0, partial paths 1604000 (to-do list 21 / 341)
10:11:45 macro number 2009 / 3982, complete paths 0, partial paths 1605000 (to-do list 25 / 341)
10:12:21 macro number 2009 / 3982, complete paths 0, partial paths 1606000 (to-do list 4 / 341)
10:12:56 macro number 2010 / 3982, complete paths 0, partial paths 1607000 (to-do list 14 / 341)
10:13:30 macro number 2011 / 3982, complete paths 0, partial paths 1608000 (to-do list 24 / 341)
10:14:06 macro number 2011 / 3982, complete paths 0, partial paths 1609000 (to-do list 1 / 341)
10:14:41 macro number 2012 / 3982, complete paths 0, partial paths 1610000 (to-do list 4 / 341)
10:15:16 macro number 2013 / 3982, complete paths 0, partial paths 1611000 (to-do list 13 / 341)
10:15:51 macro number 2014 / 3982, complete paths 0, partial paths 1612000 (to-do list 10 / 341)
10:16:26 macro number 2015 / 3982, complete paths 0, partial paths 1613000 (to-do list 8 / 341)
10:17:01 macro number 2016 / 3982, complete paths 0, partial paths 1614000 (to-do list 5 / 341)
10:17:36 macro number 2018 / 3982, complete paths 0, partial paths 1615000 (to-do list 9 / 341)
10:18:11 macro number 2018 / 3982, complete paths 0, partial paths 1616000 (to-do list 11 / 341)
10:18:46 macro number 2018 / 3982, complete paths 0, partial paths 1617000 (to-do list 15 / 341)
10:19:21 macro number 2019 / 3982, complete paths 0, partial paths 1618000 (to-do list 5 / 341)
10:19:56 macro number 2020 / 3982, complete paths 0, partial paths 1619000 (to-do list 14 / 341)
10:20:31 macro number 2020 / 3982, complete paths 0, partial paths 1620000 (to-do list 10 / 341)
10:21:06 macro number 2020 / 3982, complete paths 0, partial paths 1621000 (to-do list 7 / 341)
10:21:41 macro number 2021 / 3982, complete paths 0, partial paths 1622000 (to-do list 17 / 341)
10:22:16 macro number 2021 / 3982, complete paths 0, partial paths 1623000 (to-do list 12 / 341)
10:22:52 macro number 2022 / 3982, complete paths 0, partial paths 1624000 (to-do list 5 / 341)
10:23:27 macro number 2022 / 3982, complete paths 0, partial paths 1625000 (to-do list 15 / 341)
10:24:02 macro number 2023 / 3982, complete paths 0, partial paths 1626000 (to-do list 7 / 341)
10:24:38 macro number 2023 / 3982, complete paths 0, partial paths 1627000 (to-do list 7 / 341)
10:25:12 macro number 2024 / 3982, complete paths 0, partial paths 1628000 (to-do list 17 / 341)
10:25:48 macro number 2024 / 3982, complete paths 0, partial paths 1629000 (to-do list 13 / 341)
10:26:24 macro number 2024 / 3982, complete paths 0, partial paths 1630000 (to-do list 5 / 341)
10:26:59 macro number 2026 / 3982, complete paths 0, partial paths 1631000 (to-do list 9 / 341)
10:27:34 macro number 2030 / 3982, complete paths 0, partial paths 1632000 (to-do list 16 / 341)
10:28:09 macro number 2034 / 3982, complete paths 0, partial paths 1633000 (to-do list 24 / 341)
10:28:45 macro number 2039 / 3982, complete paths 0, partial paths 1634000 (to-do list 13 / 341)
10:29:19 macro number 2041 / 3982, complete paths 0, partial paths 1635000 (to-do list 40 / 341)
10:29:54 macro number 2041 / 3982, complete paths 0, partial paths 1636000 (to-do list 47 / 341)
10:30:30 macro number 2041 / 3982, complete paths 0, partial paths 1637000 (to-do list 12 / 341)
10:31:05 macro number 2042 / 3982, complete paths 0, partial paths 1638000 (to-do list 19 / 341)
10:31:40 macro number 2042 / 3982, complete paths 0, partial paths 1639000 (to-do list 30 / 341)
10:32:16 macro number 2043 / 3982, complete paths 0, partial paths 1640000 (to-do list 8 / 341)
10:32:52 macro number 2043 / 3982, complete paths 0, partial paths 1641000 (to-do list 4 / 341)
10:33:27 macro number 2044 / 3982, complete paths 0, partial paths 1642000 (to-do list 15 / 341)
10:34:01 macro number 2045 / 3982, complete paths 0, partial paths 1643000 (to-do list 27 / 341)
10:34:38 macro number 2046 / 3982, complete paths 0, partial paths 1644000 (to-do list 6 / 341)
10:35:12 macro number 2047 / 3982, complete paths 0, partial paths 1645000 (to-do list 19 / 341)
10:35:47 macro number 2048 / 3982, complete paths 0, partial paths 1646000 (to-do list 32 / 341)
10:36:24 macro number 2050 / 3982, complete paths 0, partial paths 1647000 (to-do list 8 / 341)
10:36:59 macro number 2051 / 3982, complete paths 0, partial paths 1648000 (to-do list 7 / 341)
10:37:35 macro number 2062 / 3982, complete paths 0, partial paths 1649000 (to-do list 2 / 341)
10:38:11 macro number 2068 / 3982, complete paths 0, partial paths 1650000 (to-do list 12 / 341)
10:38:46 macro number 2068 / 3982, complete paths 0, partial paths 1651000 (to-do list 31 / 341)
10:39:22 macro number 2068 / 3982, complete paths 0, partial paths 1652000 (to-do list 18 / 341)
10:39:58 macro number 2068 / 3982, complete paths 0, partial paths 1653000 (to-do list 7 / 341)
10:40:32 macro number 2068 / 3982, complete paths 0, partial paths 1654000 (to-do list 27 / 341)
10:41:08 macro number 2068 / 3982, complete paths 0, partial paths 1655000 (to-do list 14 / 341)
10:41:43 macro number 2068 / 3982, complete paths 0, partial paths 1656000 (to-do list 34 / 341)
10:42:19 macro number 2068 / 3982, complete paths 0, partial paths 1657000 (to-do list 23 / 341)
10:42:55 macro number 2068 / 3982, complete paths 0, partial paths 1658000 (to-do list 3 / 341)
10:43:30 macro number 2068 / 3982, complete paths 0, partial paths 1659000 (to-do list 31 / 341)
10:44:06 macro number 2068 / 3982, complete paths 0, partial paths 1660000 (to-do list 18 / 341)
10:44:42 macro number 2068 / 3982, complete paths 0, partial paths 1661000 (to-do list 9 / 341)
10:45:17 macro number 2068 / 3982, complete paths 0, partial paths 1662000 (to-do list 8 / 341)
10:45:53 macro number 2068 / 3982, complete paths 0, partial paths 1663000 (to-do list 14 / 341)
10:46:28 macro number 2068 / 3982, complete paths 0, partial paths 1664000 (to-do list 33 / 341)
10:47:04 macro number 2068 / 3982, complete paths 0, partial paths 1665000 (to-do list 22 / 341)
10:47:40 macro number 2068 / 3982, complete paths 0, partial paths 1666000 (to-do list 9 / 341)
10:48:14 macro number 2068 / 3982, complete paths 0, partial paths 1667000 (to-do list 32 / 341)
10:48:50 macro number 2068 / 3982, complete paths 0, partial paths 1668000 (to-do list 19 / 341)
10:49:25 macro number 2068 / 3982, complete paths 0, partial paths 1669000 (to-do list 38 / 341)
10:50:01 macro number 2068 / 3982, complete paths 0, partial paths 1670000 (to-do list 25 / 341)
10:50:37 macro number 2068 / 3982, complete paths 0, partial paths 1671000 (to-do list 7 / 341)
10:51:12 macro number 2068 / 3982, complete paths 0, partial paths 1672000 (to-do list 32 / 341)
10:51:48 macro number 2068 / 3982, complete paths 0, partial paths 1673000 (to-do list 21 / 341)
10:52:24 macro number 2068 / 3982, complete paths 0, partial paths 1674000 (to-do list 8 / 341)
10:53:00 macro number 2068 / 3982, complete paths 0, partial paths 1675000 (to-do list 7 / 341)
10:53:35 macro number 2068 / 3982, complete paths 0, partial paths 1676000 (to-do list 15 / 341)
10:54:10 macro number 2068 / 3982, complete paths 0, partial paths 1677000 (to-do list 37 / 341)
10:54:46 macro number 2068 / 3982, complete paths 0, partial paths 1678000 (to-do list 24 / 341)
10:55:22 macro number 2068 / 3982, complete paths 0, partial paths 1679000 (to-do list 11 / 341)
10:55:57 macro number 2068 / 3982, complete paths 0, partial paths 1680000 (to-do list 31 / 341)
10:56:33 macro number 2068 / 3982, complete paths 0, partial paths 1681000 (to-do list 20 / 341)
10:57:09 macro number 2068 / 3982, complete paths 0, partial paths 1682000 (to-do list 7 / 341)
10:57:44 macro number 2068 / 3982, complete paths 0, partial paths 1683000 (to-do list 26 / 341)
10:58:20 macro number 2068 / 3982, complete paths 0, partial paths 1684000 (to-do list 7 / 341)
10:58:55 macro number 2069 / 3982, complete paths 0, partial paths 1685000 (to-do list 29 / 341)
10:59:30 macro number 2069 / 3982, complete paths 0, partial paths 1686000 (to-do list 42 / 341)
11:00:06 macro number 2069 / 3982, complete paths 0, partial paths 1687000 (to-do list 23 / 341)
11:00:41 macro number 2069 / 3982, complete paths 0, partial paths 1688000 (to-do list 36 / 341)
11:01:18 macro number 2069 / 3982, complete paths 0, partial paths 1689000 (to-do list 18 / 341)
11:01:53 macro number 2069 / 3982, complete paths 0, partial paths 1690000 (to-do list 31 / 341)
11:02:29 macro number 2069 / 3982, complete paths 0, partial paths 1691000 (to-do list 13 / 341)
11:03:04 macro number 2069 / 3982, complete paths 0, partial paths 1692000 (to-do list 26 / 341)
11:03:40 macro number 2069 / 3982, complete paths 0, partial paths 1693000 (to-do list 12 / 341)
11:04:15 macro number 2069 / 3982, complete paths 0, partial paths 1694000 (to-do list 18 / 341)
11:04:50 macro number 2069 / 3982, complete paths 0, partial paths 1695000 (to-do list 36 / 341)
11:05:27 macro number 2069 / 3982, complete paths 0, partial paths 1696000 (to-do list 15 / 341)
11:06:02 macro number 2069 / 3982, complete paths 0, partial paths 1697000 (to-do list 28 / 341)
11:06:38 macro number 2069 / 3982, complete paths 0, partial paths 1698000 (to-do list 17 / 341)
11:07:13 macro number 2069 / 3982, complete paths 0, partial paths 1699000 (to-do list 30 / 341)
11:07:49 macro number 2069 / 3982, complete paths 0, partial paths 1700000 (to-do list 8 / 341)
11:08:24 macro number 2069 / 3982, complete paths 0, partial paths 1701000 (to-do list 21 / 341)
11:08:59 macro number 2069 / 3982, complete paths 0, partial paths 1702000 (to-do list 34 / 341)
11:09:35 macro number 2069 / 3982, complete paths 0, partial paths 1703000 (to-do list 17 / 341)
11:10:11 macro number 2069 / 3982, complete paths 0, partial paths 1704000 (to-do list 12 / 341)
11:10:47 macro number 2069 / 3982, complete paths 0, partial paths 1705000 (to-do list 9 / 341)
11:11:22 macro number 2069 / 3982, complete paths 0, partial paths 1706000 (to-do list 26 / 341)
11:11:57 macro number 2069 / 3982, complete paths 0, partial paths 1707000 (to-do list 39 / 341)
11:12:33 macro number 2069 / 3982, complete paths 0, partial paths 1708000 (to-do list 28 / 341)
11:13:08 macro number 2069 / 3982, complete paths 0, partial paths 1709000 (to-do list 41 / 341)
11:13:44 macro number 2069 / 3982, complete paths 0, partial paths 1710000 (to-do list 19 / 341)
11:14:19 macro number 2069 / 3982, complete paths 0, partial paths 1711000 (to-do list 32 / 341)
11:14:56 macro number 2069 / 3982, complete paths 0, partial paths 1712000 (to-do list 15 / 341)
11:15:31 macro number 2069 / 3982, complete paths 0, partial paths 1713000 (to-do list 28 / 341)
